SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
67.54862224833609,4.36414496080704,55.9966213270952,26.78827805504366,18.40418474231126,139.34307423847585,3.6148949260509458,Fast,94.56988986756477,Li-ion,448.0,Model C,2.0
44.925439351603245,3.9297879126584476,93.01816025568274,15.501462691985363,30.08469067178482,94.60404166533539,9.186967321741099,Slow,98.31935216450694,Li-ion,378.0,Model A,1.0
38.726155241567106,3.67654617256131,49.56110997151278,32.56420335108143,29.436487080689144,71.85571348173694,10.353849923602844,Fast,95.3963185898712,LiFePO4,261.0,Model A,2.0
61.724077493881325,30.380371207230628,541.0186825418233,36.586040524522154,22.319082781392236,76.75391962816175,6.652166605430178,Fast,99.75333922644862,Li-ion,272.0,Model B,3.0
38.80046299031001,3.5694819441685293,30.56437531669744,39.577638550134814,19.443740645881746,33.01508412114821,13.494787719896536,Fast,99.59056089269401,LiFePO4,494.0,Model A,2.0
22.936562966631563,4.034661686656527,53.89642733870312,32.930289292570414,21.23196017006983,58.255795367527696,6.0842168916969745,Fast,95.48412625008676,Li-ion,373.0,####,
38.707024332540186,3.863147672126027,49.22278464956277,29.77376927617384,25.07567026368479,94.0764840985512,16.263604040924093,Slow,,LiFePO4,10.0,Model A,2.0
99.55708972022606,3.973750224241511,,30.619644681244935,22.42061510436681,114.06137399728948,1.3764970963698318,Fast,96.20159980377856,LiFePO4,367.0,Model C,2.0
47.987142467289814,3.6685001107673534,0.0,43.068983604731116,28.78386581776962,47.41270356626694,15.727780166948449,Fast,94.82387791135717,LiFePO4,678.0,Model C,3.0
44.13881799320411,3.586901383008238,21.724147594613225,18.789935327651037,20.62343781193382,135.31281508232385,9.333030746416565,Slow,100.0,LiFePO4,201.0,Model B,2.0
22.212007473899014,3.7572908982133035,56.463676939209066,30.052357483425943,21.435005055179506,41.176324553635965,6.72362367843761,Slow,96.94140083439774,Li-ion,98.0,Model B,2.0
70.12769814044489,3.5070684711368423,89.09283194371127,29.793863029751755,29.233091993019897,38.24242352135433,11.336593438380918,Slow,97.01158450605338,Li-ion,590.0,Model B,2.0
66.37851457957309,4.084511425637802,29.294660830013765,31.592787231836,20.92291974124437,102.48014261544805,12.080331871663521,Fast,96.89723010390388,LiFePO4,10.0,Model A,1.0
34.66119455450447,3.9738774053839987,38.20448684254629,25.879269469439063,32.503040867128256,48.07100241231952,10.595552268782734,Fast,95.90330676057518,Li-ion,356.0,Model C,2.0
57.41208069221956,3.715218522949403,55.26807075047735,24.253688433510405,26.359201721085746,107.73684996541931,8.11016419943223,Fast,95.85756173487425,Li-ion,469.0,Model C,3.0
68.01231674350151,3.909204610737241,27.324551130858715,30.902697639164828,25.707728820372413,78.08241918820497,11.478065788086777,Fast,99.73080364138495,Li-ion,631.0,Model B,2.0
44.90980840583422,3.9559242853429075,55.6711019546336,20.32266693396578,21.395408183063267,82.26432373223538,11.963044321068631,Slow,100.0,Li-ion,139.0,Model B,2.0
62.13932595103996,3.5520330505945674,48.64969548289217,25.286722834574128,23.548724120773088,68.17461452405408,16.68588701895849,Fast,94.69750981075244,Li-ion,503.0,Model A,1.0
73.90896362031897,3.2704437105373714,19.19247417984605,12.599681546173123,31.400459398492664,121.71925540614103,6.781173337902994,Fast,96.74247126702396,LiFePO4,80.0,Model C,1.0
84.48304845754777,3.7847441739447363,48.1234567185383,34.51352224120524,20.715046476859897,53.3423525148366,12.220773380452355,Fast,98.19234092569296,Li-ion,487.0,Model C,1.0
58.43332463335872,4.640410719379901,25.297513476631984,31.640280429267513,14.526894809181826,56.933229197123985,6.876302657933495,Fast,97.61525271520465,Li-ion,105.0,Model A,3.0
64.62884900162209,3.3181932408112518,0.0,30.761937495820575,24.223934101165245,91.33552167618744,9.258221879548044,Fast,98.63841714631879,???,317.0,Model B,3.0
26.78217498122433,3.5485723626803423,52.8252835710061,37.18059735395268,26.639976573186985,60.85028682234617,8.445009847968503,Slow,98.93710440040437,Li-ion,56.0,Model A,1.0
53.70639106707514,4.09056161709212,42.86092238494273,33.952607285105564,19.72265502439084,127.23218302781696,10.562490876527914,Fast,97.29914390289296,Li-ion,116.0,Model C,2.0
95.74418325657739,3.9889631008829873,41.31475186690665,31.232131441766615,20.095775467788595,68.94922057793406,15.292045765613066,Slow,99.13475187733653,Li-ion,191.0,Model A,2.0
66.06462523343696,4.020348617760054,51.898969014841846,25.741245151965003,22.197412578986114,96.3391609982339,8.517138362650334,Slow,90.81026023107108,LiFePO4,441.0,Model C,3.0
57.27248671444322,4.011694799761608,29.12994858321877,22.047310483222127,26.424725285491085,83.36261903380698,6.974453203037467,Slow,95.02617926081965,LiFePO4,1002.0,Model A,1.0
12.927869341820681,3.5299881223964262,61.75585062174624,31.082119556281736,23.273761883645555,24.3943043410005,11.018203061435004,Slow,96.44656868684122,LiFePO4,181.0,Model C,1.0
31.157006095140446,3.5103032131062046,42.264533327805104,32.02030468375067,25.715160497800447,69.53225376554562,1.0,Fast,97.11444585312809,Li-ion,308.0,Model C,2.0
43.009557477972606,3.1173135716103717,74.40737530908729,35.39052011306936,30.65116918802352,89.05805266436897,8.376585714630549,Fast,97.64173887176955,LiFePO4,282.0,Model A,
97.34793007847748,3.614030008962808,66.36653305881961,35.43526887163799,19.005603704548857,111.41072937251124,9.180607418863385,Slow,92.97396713254943,LiFePO4,430.0,Model C,3.0
53.370759263088985,3.253592395537436,83.03344917429024,35.19770277967172,21.997789093479604,73.56573101268475,5.578789646129946,Fast,95.77975291999603,Li-ion,689.0,Model A,2.0
100.0,3.5866238937875186,70.34442958470777,31.23676733371803,23.148758033162103,108.14407464591662,12.595236105602556,Slow,99.77434483225058,Li-ion,108.0,Model C,2.0
64.7105293993296,3.4208583413174227,72.50461595168821,26.778977539109995,22.808934788896003,64.9977895488511,4.608768340709783,Fast,97.74434022605605,LiFePO4,152.0,Model A,3.0
77.11440204574012,3.581851204947762,24.287863141001775,21.41189962284026,30.230246169278573,59.32273302661538,14.52088071083692,Slow,99.39075777694838,LiFePO4,242.0,Model C,2.0
62.95348396524988,3.6699222616790768,49.187659468198966,31.974296776697372,36.45746013272539,85.33597919206458,9.913620744223806,Fast,99.2011660823251,Li-ion,453.0,Model A,1.0
75.21361458532198,3.4602621863854273,62.12194863959763,32.40406593679774,30.94409966272957,40.04103862401844,10.248670481654573,Fast,99.57988025072093,LiFePO4,10.0,Model B,2.0
52.24132209586524,3.746827985713711,19.358596966068692,32.11857736627643,16.17447582258106,37.627034302342615,7.8358973534878515,Slow,95.91654525559846,Li-ion,67.0,Model A,3.0
30.688289434438655,3.5829304777464395,33.87573801604496,28.16209592559662,25.98927900734953,63.520820685835744,13.258157138520811,Slow,97.20778970996282,LiFePO4,31.0,Model C,1.0
31.277087324016996,3.9896035530019742,23.8831020909487,33.51004464215424,,60.06830599374066,18.11031688744288,Slow,96.13916435317526,Li-ion,400.0,Model A,1.0
63.21601862483944,3.55016964598237,36.124923980491545,25.216458581656156,29.508487825122053,73.96252999963272,11.609668190096942,Slow,93.22550897379926,Li-ion,478.0,Model B,1.0
,4.130005326979322,20.670607716209748,26.014592696614024,35.14486836598416,63.57855774294773,8.909509463457239,Slow,95.77884782284178,Li-ion,248.0,Model A,2.0
49.3208603668621,3.711150431383341,64.26093004639364,29.087223181797146,19.77475379895813,86.3335550962652,8.824591488662985,Slow,98.49343337591928,LiFePO4,656.0,Model C,3.0
66.22495390161278,4.221029613030857,22.57558998396348,32.50690219953502,32.27267598666489,119.91102449506353,4.7142990930490365,Slow,95.04936342693794,Li-ion,270.0,Model B,3.0
41.623122949458036,3.911285099458633,1.5023759428264256,36.699639258786895,19.395529606427672,92.60512437789156,12.221397299608089,Slow,97.6650444990081,LiFePO4,563.0,Model B,1.0
45.797609411726484,3.8547897200572736,44.81959243325418,30.529801046252402,26.461638768605,35.232293139571844,9.960282897784253,Fast,94.41532312043769,LiFePO4,372.0,Model A,2.0
34.43832479523618,,64.99393722482175,29.506409087186988,25.06968631409595,85.06581097790084,10.513817043220316,Slow,94.879124126427,Li-ion,446.0,Model C,1.0
49.85248473798427,3.8831611111706223,29.378780277574318,24.379371756548935,17.376439323206146,83.28961866401092,11.9795823195144,Fast,97.98519207847656,Li-ion,359.0,Model C,3.0
45.34245966013754,4.048768509073985,,29.675175899324177,25.628342998245618,62.27715881094933,16.38269988390787,Slow,99.92395307693366,LiFePO4,445.0,Model B,3.0
38.52320262504551,3.5275706007683807,53.69618662476965,26.20054386872921,34.369633496966685,93.0151422477023,4.322226925778491,Slow,97.5862449250849,Li-ion,339.0,Model C,2.0
79.1517926218702,3.7047645973355703,86.22983743955758,25.26578664038956,28.982914873976387,55.01695742231397,10.789451666026952,Slow,96.76988312472517,Li-ion,83.0,Model B,3.0
49.56042021871203,3.6882087838848308,75.51936888731336,271.31234713079976,32.001893012230425,101.473784163279,7.176287008969005,Slow,97.10078033712585,Li-ion,242.0,Model C,3.0
50.59987252222197,3.9242326809487245,26.959964909443574,29.726550605098097,29.44291692706848,77.76438588981169,8.561146421088441,Fast,96.05299627875809,LiFePO4,,Model A,2.0
46.97965482571917,3.9014945914510655,61.036743585140144,32.99059910273813,16.023469508657136,96.4320531608144,8.490891206151204,Slow,94.06596534468493,Li-ion,150.0,Model C,3.0
10.461233489120673,3.95233064724792,68.22350898869794,35.13880509489698,32.480493257901635,112.51268027199214,12.149116938229358,Slow,100.0,Li-ion,272.0,Model A,3.0
68.9317802964606,3.3348105015486444,72.41320249517057,29.473884233794344,31.089515503698287,79.68970074079995,17.476462176511504,Slow,91.67835401818665,Li-ion,10.0,Model C,3.0
47.76386520228023,4.237702811678354,56.033809173572,36.8048859401086,21.647327527229105,20.80297809728551,14.448980816601097,Slow,93.95401456072783,LiFePO4,306.0,Model A,1.0
60.62541823840487,3.7583922491640243,0.0,36.20072225498627,28.250692363650025,53.49320027499378,10.246677722921255,Slow,97.85393439041457,Li-ion,2760.3148877435656,Model A,1.0
61.642586633477556,3.637518864477796,115.53126737057565,32.89480230922628,23.091754657200028,104.60713452020624,10.763353540747875,Slow,96.79687697296757,LiFePO4,473.0,Model A,3.0
57.39820566037632,4.185527263361009,67.92772160473365,35.53468361305958,21.417607748706306,83.81881609731147,7.323500490435966,Fast,97.65860794954149,LiFePO4,193.0,Model C,2.0
76.13996260089374,4.527250319153915,98.89151927123503,34.88611621089061,27.37787535259698,91.45074326018182,8.525305313717464,Fast,97.84583104147711,LiFePO4,10.0,Model C,2.0
75.58792292024286,4.012214193335839,58.1985885114112,36.36630608528558,23.26622389621951,92.37352948420099,8.946616766208539,Slow,97.16904559085556,Li-ion,435.0,Model A,2.0
38.346998177400515,3.817023785943364,10.669094564177428,29.0170284841106,22.813084788575434,123.14804692392681,10.152863088106717,Fast,,LiFePO4,308.0,Model C,3.0
34.1541730478363,3.995793536698679,48.89425279834953,28.567613876054157,17.360747832600595,28.425210732811884,14.879361062942923,Slow,100.0,LiFePO4,10.0,Model A,3.0
63.819218040941756,3.4524852502402514,0.0,,24.322787223326507,99.69941842991884,8.883834085714316,Slow,97.71144239756765,LiFePO4,754.0,Model C,3.0
,3.4254223937569175,13.920416896467103,31.36355948145915,21.143047141982038,44.801607356613616,3.3920090118867456,Fast,99.26619111103221,LiFePO4,196.0,Model A,2.0
37.49483552946573,3.9358050346500146,46.259284308338344,31.52510646946072,22.689904199073673,97.52940539879191,5.290665669945046,Fast,100.0,Li-ion,474.0,Model C,1.0
100.0,3.9316694289795313,52.97231804612284,31.496333675431423,,108.19058744452234,11.909667089997122,Fast,97.85737418774447,LiFePO4,407.0,Model A,2.0
61.455056294521945,3.748288952255551,62.200283563943685,24.894959854325666,20.492403851813858,87.11080188060866,9.2548769927036,Fast,97.78452870824327,LiFePO4,277.0,Model B,2.0
66.24880914343623,3.4315666856172027,78.4336884418133,36.75875396423228,20.127090234830753,72.1741732553171,8.050309240374089,Slow,94.81066626640553,LiFePO4,503.0,Model A,3.0
66.272584129777,3.455051916292304,21.116849714613885,24.399506301583727,20.15974303953084,101.42220811954607,17.267111643786237,Fast,98.22505915115583,Li-ion,709.0,Model C,1.0
58.43048595110336,3.8147925582939926,18.551920077307287,36.94724713865221,18.713462591955718,53.44059622365215,10.793809254209862,Fast,99.79609511945532,Li-ion,69.0,Model A,2.0
58.02216720727645,4.470282850733181,74.8629563916239,36.467851110237206,19.903394180747952,89.35708226632912,8.98319102922667,Fast,98.72712003292402,LiFePO4,353.0,Model C,3.0
70.62558759918862,3.246175985255565,46.80670873095177,31.00043955764943,15.463864256180939,39.26401010946927,11.817154676551755,Slow,93.9117736812928,LiFePO4,486.0,Model C,2.0
50.66047125591706,4.0926156638872015,19.982792330896338,,21.21790074245661,65.48086555744023,8.72044588205808,N/A,96.65228283734143,Li-ion,429.0,Model B,3.0
52.42282298954742,3.663099571720907,33.39702037746413,29.93115406720423,22.48913005374449,94.29368635773024,9.19599424187501,Fast,96.80758790204263,Li-ion,858.0,Model C,3.0
57.82157270678044,3.9406263626854763,0.0,34.58599497660753,27.451628431050754,646.44581686924,12.424241245229535,Slow,94.07799079079712,LiFePO4,489.0,Model A,1.0
28.191928512444257,3.9439368951664378,68.14742469030168,42.21615355138075,25.647269868245687,117.64626329827365,14.935454426847395,Slow,94.20093290680461,Li-ion,,Model C,2.0
62.99566694160482,3.6007633781549813,74.82457706851129,36.05263281254215,26.12138788801169,101.41035982513093,11.76596397669468,Fast,97.45690649526013,LiFePO4,282.0,Model C,1.0
76.30372388213877,3.831559906477599,52.41924692545802,30.059342089746153,11.05528242408795,98.26157118755238,10.584246133342424,Slow,100.0,Li-ion,256.0,Model B,1.0
95.30572172708662,3.920939628461273,62.16213330825641,29.824209338757335,25.920143111120534,72.72597614997474,12.420326798905531,Slow,100.0,LiFePO4,622.0,Model B,2.0
57.50766801879588,3.5958344294231983,64.30810905169793,23.2261124419405,24.32451391476622,132.74229558356006,10.993028556097286,Slow,96.39155411094927,Li-ion,591.0,Model B,3.0
66.95685769443892,3.4415581674509497,5.775016301864866,29.234511378903232,18.550175290800965,49.32216399623213,11.481487872970082,Fast,,???,467.0,Model B,3.0
83.84084522677412,3.355815632542869,18.8078849847207,23.41945789427293,27.098315833239464,94.74062683176142,9.511054508576667,Slow,96.17882050552764,Li-ion,222.0,Model C,1.0
87.10512330990954,3.7078810695353304,58.984493730445564,21.66763939725989,22.501437873946887,25.52906829160701,10.327283078013911,Slow,100.0,LiFePO4,196.0,Model A,2.0
54.27940447808436,4.107076147138576,22.81062587893512,41.175358555655066,24.099588433678132,96.48240804260178,8.333354661465439,Fast,94.09545012267306,LiFePO4,606.0,Model C,2.0
43.51190409368836,3.361618567473276,21.874365503983046,26.825350131609465,22.39825061276,112.20416397838322,10.059878285455804,Fast,95.31986144288706,LiFePO4,787.0,Model B,3.0
50.98564009928982,3.506938049913154,50.167874046396186,23.785365406512604,23.523677841959284,24.53414694282165,12.394021427504573,Fast,97.28173493273835,Li-ion,663.0,Model A,1.0
62.20292523273138,4.125295493994436,73.57149994019966,37.83620675647271,287.78175955458687,87.47728583629964,2.8717896395929747,Slow,99.72534083055484,LiFePO4,231.0,Model A,2.0
,3.9324871363219094,59.723512895682674,24.45385325887113,207.72691870027154,110.52977163234547,,Fast,96.4576188090874,LiFePO4,330.0,Model A,1.0
57.10417805819735,3.335144475870274,89.38273113078014,33.112623250946896,33.045434161847034,70.20345213528567,9.080595017029598,Slow,95.80458238502088,Li-ion,477.0,Model A,3.0
58.18484415775791,3.733310460101324,73.99062884066134,32.206964026272104,28.184577719231047,77.67299518805474,7.3249680164161735,Slow,92.09466637038645,LiFePO4,555.0,Model A,2.0
25.263413094761603,3.626080011450059,25.633078709101202,28.002695228539658,22.30636866039949,114.9005795572849,11.7811397639004,Slow,99.97230696123694,LiFePO4,151.0,Model B,3.0
70.19540508642189,3.86637501382582,85.51712018405551,28.705393071088096,19.281647964900827,75.1493625045853,9.014379521347028,Fast,94.10041849526993,Li-ion,10.0,Model A,1.0
40.4143417866992,3.847816555386515,41.85071627708574,31.617867953712523,21.560268643963138,90.89163197078003,9.572563757325012,Slow,96.11254637964274,Li-ion,375.0,Model C,3.0
85.15231791609034,3.8516666240729243,73.05430729329082,36.03326720192602,26.578799738117254,99.48224566820623,6.347401081045598,N/A,97.55564646743093,Li-ion,596.0,Model B,1.0
76.69403710716212,3.5360248530835063,79.07233844687838,32.39377508132391,24.787253891221997,106.86155381370828,11.453496995664278,Fast,99.09850830250414,Li-ion,410.0,Model A,3.0
60.49489495965163,3.5442202440182218,24.389416818457715,22.41450245804802,23.560248598160477,109.90892460317973,15.081154204428445,Fast,96.55804691499583,LiFePO4,247.0,Model B,1.0
26.876057552127286,3.753471430108874,30.718502709384424,36.26247575786347,21.55764944953725,99.20483241511516,16.47432260623038,Slow,93.10679181561682,LiFePO4,10.0,Model A,2.0
31.84788744063239,3.8966026625163908,83.50756317614348,29.131361967564114,28.72265790324534,73.49548415846601,6.730529621640957,Fast,93.72356838802908,LiFePO4,205.0,Model A,3.0
84.18324956935194,3.8832608906929877,399.0998908373623,29.8660882458933,26.678661192518557,56.48247948149918,12.569665449711568,Slow,99.57746093541854,LiFePO4,106.0,Model B,1.0
44.02437005329027,3.7755184827516293,51.17897709310017,41.23217183891525,24.995909087644954,32.50955246774196,13.267952996947836,Slow,601.6921134388635,LiFePO4,475.0,Model B,3.0
47.35423368593658,3.8806640247906525,81.59359341874534,23.288050987483924,27.13912564180003,61.27759980982873,15.314655909338875,Slow,99.8383336841739,Li-ion,778.0,Model A,3.0
100.0,4.072826217625641,49.331174686518075,31.591100306546547,36.52387909393728,69.7406744908752,6.999507910742251,Slow,94.7663949094116,LiFePO4,20.0,Model B,3.0
55.983473076516844,4.088540866897385,40.174536275785826,25.242488180343923,24.899711505879598,138.80132876018,12.376425590527111,Fast,98.19041158084308,Li-ion,427.0,Model A,1.0
56.32726247751685,3.529370569750571,55.92526333439716,29.34842347958082,15.661954478300581,70.114796706387,9.391204469009395,Fast,96.21285432570208,LiFePO4,31.0,Model A,3.0
54.73514143999343,3.9169162231709294,60.902194274708215,32.798136213900285,26.363411840629446,81.22371834274016,10.248852388536779,Fast,95.80030907455043,LiFePO4,75.0,Model A,3.0
63.329420483788695,4.114293007203451,88.01579763433003,37.073892870415456,23.3545377066712,70.38720943768601,7.755806789550203,Slow,96.81450398099166,LiFePO4,251.0,Model A,1.0
41.08016333092561,3.694034595198487,23.505356730546534,29.86926448765232,29.929710921827727,97.73905673073509,13.153279563185837,Slow,95.72534049657149,Li-ion,761.0,Model B,3.0
49.181565021293785,3.6454501600040246,96.19212080737836,28.70098316641304,25.555511739346024,92.05209243661777,8.994561560970078,Fast,95.91117809368242,Li-ion,558.0,Model B,2.0
72.3894784669299,3.472689410560729,141.8878261317261,23.00044830549679,31.612047032591605,61.46791364404221,9.112424197426108,Slow,97.11475052820583,LiFePO4,426.0,Model A,3.0
42.95549335873797,4.07544804232288,83.34016333869063,32.937190415056406,19.724435910325923,111.6250242620177,10.889011047229394,Slow,95.60211591815879,Li-ion,10.0,Model A,1.0
43.95758362422088,3.774892737428729,73.50395033024077,36.642886474343406,32.78892514909662,85.12803102742484,3.831395660563839,Slow,96.49642022635369,Li-ion,198.0,Model A,1.0
61.46524864230967,4.764697406108092,17.386530409922408,34.754879788583665,23.543045039178825,52.53198312746665,10.942735847616467,Slow,94.72349024018519,Li-ion,220.0,Model C,1.0
195.4633601341851,3.6745686511899263,35.92698506430828,31.712002043328628,17.499782083918745,141.81408202156229,11.410683444354786,Fast,93.84720637243632,LiFePO4,374.0,Model B,1.0
51.35279538338464,4.079992531580286,52.0384183751973,33.11139763941252,25.753145835319312,69.38375174636121,10.373566812632419,Fast,95.55489746882637,???,224.0,Model C,2.0
37.980399675645174,3.9730777541501543,39.35517447996731,29.254766870800676,26.020869129430682,79.03636989727707,6.743650685117055,Fast,97.41446099324254,LiFePO4,603.0,Model B,1.0
53.464239864121076,3.938356744242298,75.01667273181533,25.08513165800295,27.625423849772734,47.94230408168194,12.46177821416953,Fast,94.34245923248632,Li-ion,253.0,Model A,2.0
48.16561181037189,3.585951074838109,44.664483606644424,35.95919352411625,23.328830313634857,93.75079201152138,4.871656216093044,Fast,97.4204789374771,LiFePO4,647.0,Model B,
68.79783017592727,,59.50683276760236,27.99043776793519,34.776860200624185,62.42306789217847,8.662783829853591,Fast,94.83808295170958,LiFePO4,131.0,Model C,3.0
47.41069760205958,3.737457702874189,70.19930943054258,24.933033937283962,18.97642134720749,60.389835592207106,14.668614526452172,Slow,97.33757346127427,LiFePO4,563.0,Model B,3.0
83.00395059638791,3.940734998316058,58.80566005552298,30.07872733685121,19.2431898249424,60.57902408931163,15.367335843499994,Slow,94.4161011959069,LiFePO4,188.0,Model A,1.0
58.781982360484804,3.651609450333061,68.78304582612276,275.7859065400455,31.669055979966238,108.42613587504391,12.423274492856386,Slow,98.03438717816763,LiFePO4,459.0,Model B,1.0
282.32316037336204,3.7486712215709046,36.13695013877131,23.612506747173093,16.38675658200851,73.37977371311297,9.886609708891092,Slow,99.64991204019528,Li-ion,216.0,Model A,2.0
68.07857322614538,3.325674732086068,92.36981809121178,19.57656243932597,32.00241431349373,105.38283305171646,,Fast,95.52344808154369,LiFePO4,690.0,Model B,1.0
,3.8695946972199193,41.80187657711406,28.218316391057293,23.963266420174904,54.29656587997786,4.576437609309547,Slow,97.9272934278341,LiFePO4,386.0,Model B,1.0
69.25213837025751,3.7472757907567282,76.43013043415161,36.2205287181211,24.525686531875312,70.63712476513042,3.878290832235759,Slow,,LiFePO4,244.0,Model C,3.0
90.36198540719776,4.04308805046521,49.88801047130394,28.045496420758525,24.118969933503315,101.56999369271273,9.977305581243932,Slow,98.05612454433792,Li-ion,10.0,Model A,1.0
26.607652442924255,4.17252816823024,44.71134251391748,23.51634962244475,27.185965386416118,15.023507465804897,8.248516285726637,Fast,98.00613620915523,LiFePO4,441.0,Model C,1.0
20.105234449123458,3.941964753510666,91.30552014674026,27.59035235787346,22.880351469710526,77.93774540921163,9.295226355798459,Fast,98.78226807765911,LiFePO4,264.0,Model B,1.0
46.20545213099072,4.349935584452864,20.711065064003126,24.209008506245944,26.682676217291327,44.173741946972385,8.03124303775225,Fast,96.83871547396498,LiFePO4,319.0,Model A,3.0
25.375238699926626,3.4392029279401464,40.760664019664375,27.14982381776821,30.216531378037125,88.93460176983001,14.45600494152858,Fast,97.9215510642916,LiFePO4,309.0,Model A,1.0
71.89100896417384,4.055814728970651,29.365245028704223,30.83532920582997,27.605528055465616,44.03410939996998,10.754242036616494,Slow,96.91694337692638,LiFePO4,200.0,Model B,3.0
55.281839068666024,3.902225409583594,42.07234840423993,34.763662944791974,26.060033827771054,102.63709893972808,8.644290717103248,Slow,93.94687386271458,LiFePO4,10.0,Model B,1.0
30.906723902861817,3.2306678081736786,14.745406462571424,26.74911887861292,32.89708192243042,60.06627868034411,10.59597189549424,Fast,98.59807068569546,Li-ion,699.0,Model A,1.0
2.6993616262510827,4.478799309544903,45.26009030562941,30.696766277524567,28.836325556996115,81.57255547987664,14.430841020868801,Slow,95.65743900429003,LiFePO4,381.0,Model C,2.0
74.54386604874118,3.8490708109568477,73.86747582435866,29.165463985572888,23.029212379620326,60.22965913955983,11.285072182158782,Fast,99.3217854905965,LiFePO4,254.0,Model C,1.0
46.540726181654314,3.6677725638012806,67.23605812115156,32.79757679974317,23.836376202130797,53.02401116195957,10.680818311298792,Fast,94.05964565793964,Li-ion,211.0,Model A,2.0
78.10628716226313,3.57056519567615,57.69117285536171,29.07040931639398,18.533663790217958,90.4532101538374,9.350978149830148,Slow,96.96385656390814,LiFePO4,517.0,Model A,1.0
53.326240979604364,3.8453966440260903,67.46689649941388,22.093404946094616,26.43239830135034,60.67222679717237,14.687675829561751,Slow,94.39025119520036,LiFePO4,,Model C,3.0
87.33326419509525,,47.19233827084612,29.99872084035406,26.403203255162445,59.061319395999924,12.101133514809465,Fast,97.00003278864925,LiFePO4,353.0,Model B,3.0
80.89105149500604,3.359543175405933,45.4423929054193,30.143666176953374,13.778862336256951,80.84799620520175,10.841715141152555,Slow,94.48761198814375,LiFePO4,486.0,Model A,1.0
55.87099201917763,3.6875023653267323,56.02448805981112,30.966628178685045,20.286134558131955,87.41668327245466,12.663098228270703,Fast,93.84812251514926,LiFePO4,319.0,Model A,
36.2234529138791,4.021228699531843,12.468859042966749,36.07630165317241,22.780171581642648,122.21452339339871,10.270877677754891,Fast,97.08833356934797,Li-ion,320.0,Model B,3.0
68.52607583826008,3.97347259364875,25.019541801816494,34.263063389741376,22.042436692877303,44.27945200669533,5.294896122954292,Slow,95.99123936517532,Li-ion,414.0,Model A,2.0
66.00082822624286,3.5875337100667224,62.70963891759225,31.266713680093805,19.813434691286876,63.218167653583976,6.441278130724843,Fast,574.1866509011143,LiFePO4,508.0,Model C,2.0
43.99269739806657,3.541188888182002,,32.1770987183471,24.3774613692891,33.165529959894116,6.981471437871851,Slow,95.8796386869178,Li-ion,495.0,Model C,1.0
48.783464624578016,3.825435262642712,64.37061203459233,25.32616004147668,27.521039518427923,103.4515944686771,4.482154926885619,Slow,97.31312833097223,Li-ion,274.0,Model A,2.0
51.119537031161336,3.7396361039440933,44.56264252886378,28.966975283953044,26.57876823787869,84.05137229866989,8.901093618162424,Slow,94.81500554757338,LiFePO4,201.0,Model C,2.0
24.182030562341225,3.4057945272199683,69.99362990188138,35.23098264184364,22.010560238795176,117.71627550228675,13.4831735004378,Slow,97.9048690935517,LiFePO4,453.0,Model C,2.0
61.93673333039884,4.079868318811409,24.85635895234039,26.02527097859312,25.62516517162152,114.6045924713591,3.891403205503937,Fast,95.50427450246902,Li-ion,398.0,Model C,
48.058985668225866,3.4441910505425746,49.64788152923209,35.90829158092263,25.254543781500747,89.49907217132272,15.986094047081586,Fast,,Li-ion,453.0,Model B,2.0
46.81379805772631,3.7059324776190983,4.261536594608636,25.942510717351162,29.356478007871843,698.0324869530118,14.735378800881342,Fast,92.93448740315718,Li-ion,289.0,Model A,1.0
47.58643618804015,3.7253058649054003,64.03424570004691,24.610707966047247,22.856411852108977,56.037493241767976,13.84201014232396,Fast,98.6891034846646,LiFePO4,133.0,Model B,3.0
54.95281671025507,3.7393518769059635,79.82892953575646,22.514879823611917,20.62106921622845,91.13375119142145,10.857435001734213,Slow,97.30402209463513,LiFePO4,1055.0,Model C,1.0
29.635688667238608,3.7466832766397085,39.38087365527447,28.341539382795446,26.36229263042382,113.38215167182742,7.844861203324548,Slow,96.69806080693866,Li-ion,507.0,Model A,2.0
50.89353463887739,3.30236986406107,67.58065618180575,32.09582659587275,16.19700680264243,86.4138097408487,5.463001127513842,Slow,94.52279039782414,LiFePO4,194.0,Model B,1.0
85.39253917427331,3.369157753925957,92.18007229861516,31.738547664472353,22.669983578520828,10.0,10.658596188100773,Fast,94.60409003612192,LiFePO4,141.0,Model B,3.0
49.28708055563621,3.4792185541021974,59.323177448665575,35.23790975770043,21.26025342815808,69.15100732337125,5.955083970644836,Slow,96.14363731814728,LiFePO4,106.0,Model A,3.0
54.43088966435029,3.806465966457517,59.66279005197103,19.604554324374668,26.50128486476363,106.20214843564284,11.511469157379082,Fast,96.2990135266704,LiFePO4,1158.27927169621,Model C,1.0
36.13827283892274,3.821139829467301,43.343445530280896,31.450495680000042,24.21286083238706,78.69771243941334,14.928350831132178,Fast,98.0491519170105,Li-ion,312.0,Model B,3.0
34.55055058965436,3.7441717479814915,33.01009606745255,34.959204815022,28.06153992974997,45.40244435002919,,Slow,98.95470729628974,LiFePO4,362.0,Model C,1.0
